,0,1,2,3,4
2906,WI-500,Wisconsin,wisconsinbalanceofstate,iowa,3049
2907,WI-500,Wisconsin,wisconsinbalanceofstate,iron,3049
2908,WI-500,Wisconsin,wisconsinbalanceofstate,jackson,3049
2909,WI-500,Wisconsin,wisconsinbalanceofstate,jefferson,3049
2910,WI-500,Wisconsin,wisconsinbalanceofstate,juneau,3049
2911,WI-500,Wisconsin,wisconsinbalanceofstate,kenosha,3049
2912,WI-500,Wisconsin,wisconsinbalanceofstate,kewaunee,3049
2913,WI-500,Wisconsin,wisconsinbalanceofstate,lacrosse,3049
2914,WI-500,Wisconsin,wisconsinbalanceofstate,lafayette,3049
2915,WI-500,Wisconsin,wisconsinbalanceofstate,langlade,3049
2916,WI-500,Wisconsin,wisconsinbalanceofstate,lincoln,3049
2917,WI-500,Wisconsin,wisconsinbalanceofstate,manitowoc,3049
2918,WI-500,Wisconsin,wisconsinbalanceofstate,marathon,3049
2919,WI-500,Wisconsin,wisconsinbalanceofstate,marinette,3049
2920,WI-500,Wisconsin,wisconsinbalanceofstate,marquette,3049
2921,WI-500,Wisconsin,wisconsinbalanceofstate,menominee,3049
2922,WI-500,Wisconsin,wisconsinbalanceofstate,monroe,3049
2923,WI-500,Wisconsin,wisconsinbalanceofstate,oconto,3049
2924,WI-500,Wisconsin,wisconsinbalanceofstate,oneida,3049
2925,WI-500,Wisconsin,wisconsinbalanceofstate,outagamie,3049
2926,WI-500,Wisconsin,wisconsinbalanceofstate,ozaukee,3049
2927,WI-500,Wisconsin,wisconsinbalanceofstate,pepin,3049
2928,WI-500,Wisconsin,wisconsinbalanceofstate,pierce,3049
2929,WI-500,Wisconsin,wisconsinbalanceofstate,polk,3049
2930,WI-500,Wisconsin,wisconsinbalanceofstate,portage,3049
2931,WI-500,Wisconsin,wisconsinbalanceofstate,price,3049
2932,WI-500,Wisconsin,wisconsinbalanceofstate,richland,3049
2933,WI-500,Wisconsin,wisconsinbalanceofstate,rock,3049
2934,WI-500,Wisconsin,wisconsinbalanceofstate,rusk,3049
2935,WI-500,Wisconsin,wisconsinbalanceofstate,st.croix,3049
2936,WI-500,Wisconsin,wisconsinbalanceofstate,sauk,3049
2937,WI-500,Wisconsin,wisconsinbalanceofstate,sawyer,3049
2938,WI-500,Wisconsin,wisconsinbalanceofstate,shawano,3049
2939,WI-500,Wisconsin,wisconsinbalanceofstate,sheboygan,3049
2940,WI-500,Wisconsin,wisconsinbalanceofstate,taylor,3049
2941,WI-500,Wisconsin,wisconsinbalanceofstate,trempealeau,3049
2942,WI-500,Wisconsin,wisconsinbalanceofstate,vernon,3049
2943,WI-500,Wisconsin,wisconsinbalanceofstate,vilas,3049
2944,WI-500,Wisconsin,wisconsinbalanceofstate,walworth,3049
2945,WI-500,Wisconsin,wisconsinbalanceofstate,washburn,3049
2946,WI-500,Wisconsin,wisconsinbalanceofstate,washington,3049
2947,WI-500,Wisconsin,wisconsinbalanceofstate,waukesha,3049
2948,WI-500,Wisconsin,wisconsinbalanceofstate,waupaca,3049
2949,WI-500,Wisconsin,wisconsinbalanceofstate,waushara,3049
2950,WI-500,Wisconsin,wisconsinbalanceofstate,winnebago,3049
2951,WI-500,Wisconsin,wisconsinbalanceofstate,wood,3049
2952,WI-501,Wisconsin,milwaukee,milwaukee,832
2953,WI-502,Wisconsin,racine,racine,193
2954,WI-503,Wisconsin,dane,dane,701
2955,WI-503,Wisconsin,madison,dane,701
2956,WV-500,West Virginia,weirton,hancock,122
2957,WV-500,West Virginia,wheeling,ohio,122
2958,WV-501,West Virginia,wayne,wayne,235
2959,WV-501,West Virginia,cabell,cabell,235
2960,WV-501,West Virginia,huntington,cabell,235
2961,WV-503,West Virginia,clay,clay,298
2962,WV-503,West Virginia,boone,boone,298
2963,WV-503,West Virginia,putnam,putnam,298
2964,WV-503,West Virginia,kanawha,kanawha,298
2965,WV-503,West Virginia,charleston,kanawha,298
2966,WV-508,West Virginia,virginiabalanceofstate,barbour,720
2967,WV-508,West Virginia,virginiabalanceofstate,berkeley,720
2968,WV-508,West Virginia,virginiabalanceofstate,braxton,720
2969,WV-508,West Virginia,virginiabalanceofstate,brooke,720
2970,WV-508,West Virginia,virginiabalanceofstate,calhoun,720
2971,WV-508,West Virginia,virginiabalanceofstate,doddridge,720
2972,WV-508,West Virginia,virginiabalanceofstate,fayette,720
2973,WV-508,West Virginia,virginiabalanceofstate,gilmer,720
2974,WV-508,West Virginia,virginiabalanceofstate,grant,720
2975,WV-508,West Virginia,virginiabalanceofstate,greenbrier,720
2976,WV-508,West Virginia,virginiabalanceofstate,hampshire,720
2977,WV-508,West Virginia,virginiabalanceofstate,hardy,720
2978,WV-508,West Virginia,virginiabalanceofstate,harrison,720
2979,WV-508,West Virginia,virginiabalanceofstate,jackson,720
2980,WV-508,West Virginia,virginiabalanceofstate,jefferson,720
2981,WV-508,West Virginia,virginiabalanceofstate,lewis,720
2982,WV-508,West Virginia,virginiabalanceofstate,lincoln,720
2983,WV-508,West Virginia,virginiabalanceofstate,logan,720
2984,WV-508,West Virginia,virginiabalanceofstate,mcdowell,720
2985,WV-508,West Virginia,virginiabalanceofstate,marion,720
2986,WV-508,West Virginia,virginiabalanceofstate,marshall,720
2987,WV-508,West Virginia,virginiabalanceofstate,mason,720
2988,WV-508,West Virginia,virginiabalanceofstate,mercer,720
2989,WV-508,West Virginia,virginiabalanceofstate,mineral,720
2990,WV-508,West Virginia,virginiabalanceofstate,mingo,720
2991,WV-508,West Virginia,virginiabalanceofstate,monongalia,720
2992,WV-508,West Virginia,virginiabalanceofstate,monroe,720
2993,WV-508,West Virginia,virginiabalanceofstate,morgan,720
2994,WV-508,West Virginia,virginiabalanceofstate,nicholas,720
2995,WV-508,West Virginia,virginiabalanceofstate,pendleton,720
2996,WV-508,West Virginia,virginiabalanceofstate,pleasants,720
2997,WV-508,West Virginia,virginiabalanceofstate,pocahontas,720
2998,WV-508,West Virginia,virginiabalanceofstate,preston,720
2999,WV-508,West Virginia,virginiabalanceofstate,raleigh,720
3000,WV-508,West Virginia,virginiabalanceofstate,randolph,720
3001,WV-508,West Virginia,virginiabalanceofstate,ritchie,720
3002,WV-508,West Virginia,virginiabalanceofstate,roane,720
3003,WV-508,West Virginia,virginiabalanceofstate,summers,720
3004,WV-508,West Virginia,virginiabalanceofstate,taylor,720
3005,WV-508,West Virginia,virginiabalanceofstate,tucker,720
3006,WV-508,West Virginia,virginiabalanceofstate,tyler,720
3007,WV-508,West Virginia,virginiabalanceofstate,upshur,720
3008,WV-508,West Virginia,virginiabalanceofstate,webster,720
3009,WV-508,West Virginia,virginiabalanceofstate,wetzel,720
3010,WV-508,West Virginia,virginiabalanceofstate,wirt,720
3011,WV-508,West Virginia,virginiabalanceofstate,wood,720
3012,WV-508,West Virginia,virginiabalanceofstate,wyoming,720
3013,WY-500,Wyoming,wyomingstatewide,albany,648
3014,WY-500,Wyoming,wyomingstatewide,bighorn,648
3015,WY-500,Wyoming,wyomingstatewide,campbell,648
3016,WY-500,Wyoming,wyomingstatewide,carbon,648
3017,WY-500,Wyoming,wyomingstatewide,converse,648
3018,WY-500,Wyoming,wyomingstatewide,crook,648
3019,WY-500,Wyoming,wyomingstatewide,fremont,648
3020,WY-500,Wyoming,wyomingstatewide,goshen,648
3021,WY-500,Wyoming,wyomingstatewide,hotsprings,648
3022,WY-500,Wyoming,wyomingstatewide,johnson,648
3023,WY-500,Wyoming,wyomingstatewide,laramie,648
3024,WY-500,Wyoming,wyomingstatewide,lincoln,648
3025,WY-500,Wyoming,wyomingstatewide,natrona,648
3026,WY-500,Wyoming,wyomingstatewide,niobrara,648
3027,WY-500,Wyoming,wyomingstatewide,park,648
3028,WY-500,Wyoming,wyomingstatewide,platte,648
3029,WY-500,Wyoming,wyomingstatewide,sheridan,648
3030,WY-500,Wyoming,wyomingstatewide,sublette,648
3031,WY-500,Wyoming,wyomingstatewide,sweetwater,648
3032,WY-500,Wyoming,wyomingstatewide,teton,648
3033,WY-500,Wyoming,wyomingstatewide,uinta,648
3034,WY-500,Wyoming,wyomingstatewide,washakie,648
3035,WY-500,Wyoming,wyomingstatewide,on,648
